"dataset_id","dno_name","dno_alias","secondary_substation_id","secondary_substation_name","substation_geo_location","aggregated_device_count_active","primary_consumption_active_import","secondary_consumption_active_import","total_consumption_active_import","aggregated_device_count_reactive","total_consumption_reactive_import","data_collection_log_timestamp","insert_time","last_modified_time"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,524,NA,524,8,24,"2024-02-07 14:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,315,NA,315,8,21,"2024-02-07 14:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,376,NA,376,8,13,"2024-02-07 15:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,348,NA,348,8,15,"2024-02-07 15:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,508,NA,508,8,16,"2024-02-07 16:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,484,NA,484,8,15,"2024-02-07 16:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,613,NA,613,8,34,"2024-02-07 17:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,351,NA,351,8,46,"2024-02-07 17:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,443,NA,443,8,240,"2024-02-07 18:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,287,NA,287,8,89,"2024-02-07 18:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,439,NA,439,8,96,"2024-02-07 19:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1323,NA,1323,8,96,"2024-02-07 19:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,2543,NA,2543,8,98,"2024-02-07 20:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,406,NA,406,8,79,"2024-02-07 20:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,495,NA,495,8,103,"2024-02-07 21:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,965,NA,965,8,94,"2024-02-07 21:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1779,NA,1779,8,78,"2024-02-07 22:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,303,NA,303,8,64,"2024-02-07 22:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,706,NA,706,8,44,"2024-02-07 23:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1430,NA,1430,8,36,"2024-02-07 23:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1471,NA,1471,8,52,"2024-02-08 00:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1111,NA,1111,8,63,"2024-02-08 00:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,273,NA,273,8,44,"2024-02-08 01:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,319,NA,319,8,64,"2024-02-08 01:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,189,NA,189,8,50,"2024-02-08 02:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,293,NA,293,8,43,"2024-02-08 02:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,124,NA,124,8,29,"2024-02-08 03:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,276,NA,276,8,43,"2024-02-08 03:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,149,NA,149,8,71,"2024-02-08 04:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,361,NA,361,8,52,"2024-02-08 04:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,165,NA,165,8,47,"2024-02-08 05:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,240,NA,240,8,33,"2024-02-08 05:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,183,NA,183,8,69,"2024-02-08 06:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,276,NA,276,8,44,"2024-02-08 06:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,235,NA,235,8,53,"2024-02-08 07:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,531,NA,531,8,40,"2024-02-08 07:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,727,NA,727,8,129,"2024-02-08 08:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,316,NA,316,8,114,"2024-02-08 08:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,307,NA,307,8,38,"2024-02-08 09:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,432,NA,432,8,23,"2024-02-08 09:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,301,NA,301,8,36,"2024-02-08 10:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,195,NA,195,8,34,"2024-02-08 10:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,388,NA,388,8,11,"2024-02-08 11:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,438,NA,438,8,10,"2024-02-08 11:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1421,NA,1421,8,11,"2024-02-08 12:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,2778,NA,2778,8,15,"2024-02-08 12:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1437,NA,1437,8,35,"2024-02-08 13:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,772,NA,772,8,24,"2024-02-08 13:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,881,NA,881,8,18,"2024-02-08 14:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,615,NA,615,8,24,"2024-02-08 14:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,436,NA,436,8,34,"2024-02-08 15:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,459,NA,459,8,41,"2024-02-08 15:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,539,NA,539,8,39,"2024-02-08 16:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,510,NA,510,8,48,"2024-02-08 16:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,258,NA,258,8,21,"2024-02-08 17:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,376,NA,376,8,50,"2024-02-08 17:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,559,NA,559,8,220,"2024-02-08 18:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,683,NA,683,8,50,"2024-02-08 18:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,486,NA,486,8,66,"2024-02-08 19:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,652,NA,652,8,95,"2024-02-08 19:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,242,NA,242,8,71,"2024-02-08 20:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,375,NA,375,8,47,"2024-02-08 20:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,290,NA,290,8,63,"2024-02-08 21:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,368,NA,368,8,54,"2024-02-08 21:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1515,NA,1515,8,47,"2024-02-08 22:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,383,NA,383,8,67,"2024-02-08 22:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,334,NA,334,8,38,"2024-02-08 23:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,297,NA,297,8,42,"2024-02-08 23:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,368,NA,368,8,32,"2024-02-09 00:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,409,NA,409,8,74,"2024-02-09 00:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,400,NA,400,8,41,"2024-02-09 01:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,239,NA,239,8,45,"2024-02-09 01:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,355,NA,355,8,32,"2024-02-09 02:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,260,NA,260,8,40,"2024-02-09 02:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,343,NA,343,8,72,"2024-02-09 03:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,178,NA,178,8,48,"2024-02-09 03:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,350,NA,350,8,49,"2024-02-09 04:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,253,NA,253,8,28,"2024-02-09 04:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,352,NA,352,8,55,"2024-02-09 05:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,328,NA,328,8,74,"2024-02-09 05:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,254,NA,254,8,69,"2024-02-09 06:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,264,NA,264,8,34,"2024-02-09 06:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,544,NA,544,8,104,"2024-02-09 07:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,544,NA,544,8,131,"2024-02-09 07:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,195,NA,195,8,88,"2024-02-09 08:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,300,NA,300,8,60,"2024-02-09 08:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,403,NA,403,8,66,"2024-02-09 09:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,655,NA,655,8,82,"2024-02-09 09:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,227,NA,227,8,36,"2024-02-09 10:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,261,NA,261,8,50,"2024-02-09 10:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,401,NA,401,8,34,"2024-02-09 11:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,438,NA,438,8,68,"2024-02-09 11:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,569,NA,569,8,30,"2024-02-09 12:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,456,NA,456,8,13,"2024-02-09 12:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,569,NA,569,8,17,"2024-02-09 13:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,416,NA,416,8,24,"2024-02-09 13:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,565,NA,565,8,36,"2024-02-09 14:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,493,NA,493,8,24,"2024-02-09 14:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,517,NA,517,8,24,"2024-02-09 15:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,737,NA,737,8,61,"2024-02-09 15:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1260,NA,1260,8,25,"2024-02-09 16:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,907,NA,907,8,43,"2024-02-09 16:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,561,NA,561,8,63,"2024-02-09 17:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,326,NA,326,8,46,"2024-02-09 17:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,364,NA,364,8,77,"2024-02-09 18:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,2217,NA,2217,8,64,"2024-02-09 18:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1946,NA,1946,8,93,"2024-02-09 19:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1116,NA,1116,8,109,"2024-02-09 19:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,513,NA,513,8,69,"2024-02-09 20:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,595,NA,595,8,95,"2024-02-09 20:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,499,NA,499,8,67,"2024-02-09 21:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1375,NA,1375,8,35,"2024-02-09 21:30:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
"NPg_Substation_February2024","Northern Powergrid","NPg",148553006,"SEVENTH STREET HORDEN","54.764915, -1.3154537",5,1202,NA,1202,8,83,"2024-02-09 22:00:00.000","2024-03-21T12:00:00+00.00","2024-03-21T12:00:00+00.00"
